Word	X.period_P1	X.period_P2
polders	-0,529	0,529
swale	-0,529	0,529
tolerable	-0,529	0,529
centralize	-0,529	0,529
regularly	-0,5291	0,5291
lentic	-0,5291	0,5291
tampa	-0,5298	0,5298
ec	-0,5303	0,5303
untreated	-0,5314	0,5314
proper	-0,5331	0,5331
occupy	-0,5336	0,5336
july	-0,5347	0,5347
deliver	-0,536	0,536
business	-0,5384	0,5384
clog	-0,5384	0,5384
etm	-0,5384	0,5384
inhibit	-0,5384	0,5384
run	-0,5387	0,5387
sparrow	-0,5407	0,5407
excrement	-0,5432	0,5432
arithmetic	-0,5432	0,5432
gill	-0,5432	0,5432
hydropower	-0,5432	0,5432
permanently	-0,5432	0,5432
ekc	-0,5432	0,5432
hc	-0,5432	0,5432
nep	-0,5432	0,5432
publication	-0,5432	0,5432
conifer	-0,5432	0,5432
distil	-0,5432	0,5432
superficial	-0,5432	0,5432
phenology	-0,5432	0,5432
digit	-0,5432	0,5432
unintended	-0,5432	0,5432
threefold	-0,5432	0,5432
nowadays	-0,5432	0,5432
barley	-0,5436	0,5436
descriptors	-0,5436	0,5436
mesh	-0,5436	0,5436
typha	-0,5436	0,5436
taxon	-0,5436	0,5436
topography	-0,5444	0,5444
significance	-0,5453	0,5453
periphytic	-0,5494	0,5494
plunge	-0,5494	0,5494
acquisition	-0,5494	0,5494
schedule	-0,5494	0,5494
accordance	-0,5494	0,5494
favorable	-0,5494	0,5494
specific	-0,55	0,55
attain	-0,55	0,55
impair	-0,5503	0,5503
mix	-0,5513	0,5513
baltic	-0,5524	0,5524
probabilistic	-0,5526	0,5526
time	-0,5526	0,5526
comparable	-0,5536	0,5536
structure	-0,5538	0,5538
evaluation	-0,5542	0,5542
connect	-0,5548	0,5548
reclamation	-0,5553	0,5553
efficiently	-0,5553	0,5553
uncertain	-0,5553	0,5553
oder	-0,5558	0,5558
metabolic	-0,5558	0,5558
automatic	-0,5583	0,5583
reactive	-0,561	0,561
hypercube	-0,5612	0,5612
ecohydrology	-0,5612	0,5612
lettuce	-0,5612	0,5612
associate	-0,5612	0,5612
confront	-0,5612	0,5612
geophysical	-0,5612	0,5612
du	-0,5612	0,5612
realistically	-0,5612	0,5612
enterprise	-0,5612	0,5612
beibu	-0,5612	0,5612
propensity	-0,5612	0,5612
radius	-0,5612	0,5612
muskegon	-0,5612	0,5612
metabolite	-0,5612	0,5612
subfossil	-0,5612	0,5612
manufacture	-0,5612	0,5612
1a	-0,5612	0,5612
colonial	-0,5612	0,5612
ols	-0,5612	0,5612
perturb	-0,5612	0,5612
statement	-0,5612	0,5612
arrival	-0,5612	0,5612
union	-0,5614	0,5614
fluoride	-0,563	0,563
coincident	-0,563	0,563
melt	-0,563	0,563
sulfide	-0,563	0,563
monthly	-0,5635	0,5635
southwestern	-0,5646	0,5646
anticipate	-0,5646	0,5646
predictive	-0,5656	0,5656
purpose	-0,566	0,566
million	-0,5662	0,5662
reliable	-0,5662	0,5662
residential	-0,5683	0,5683
suppress	-0,5709	0,5709
array	-0,5709	0,5709
candidate	-0,5709	0,5709
systematic	-0,5728	0,5728
normalize	-0,5747	0,5747
coverage	-0,5776	0,5776
geochemical	-0,5787	0,5787
collectively	-0,5799	0,5799
deviate	-0,5799	0,5799
likewise	-0,5799	0,5799
semiarid	-0,5799	0,5799
plastic	-0,5799	0,5799
po4	-0,5834	0,5834
sarasota	-0,5847	0,5847
occupation	-0,5847	0,5847
revision	-0,5847	0,5847
jurisdictional	-0,5847	0,5847
ccme	-0,5847	0,5847
distant	-0,5847	0,5847
pave	-0,5847	0,5847
micropollutants	-0,5847	0,5847
terrigenous	-0,5847	0,5847
inconsistency	-0,5847	0,5847
bury	-0,5847	0,5847
extracellular	-0,5847	0,5847
permeate	-0,5847	0,5847
orange	-0,5847	0,5847
argument	-0,5847	0,5847
uncover	-0,5847	0,5847
langat	-0,5847	0,5847
cao	-0,5847	0,5847
pioneer	-0,5847	0,5847
airshed	-0,5847	0,5847
mutually	-0,5847	0,5847
h2so4	-0,5847	0,5847
paul	-0,5847	0,5847
timescale	-0,5847	0,5847
monetary	-0,5847	0,5847
cryptophytes	-0,5847	0,5847
lithuanian	-0,5847	0,5847
operation	-0,5856	0,5856
additional	-0,5863	0,5863
paddy	-0,587	0,587
danube	-0,5877	0,5877
odor	-0,5893	0,5893
initiation	-0,5901	0,5901
meteorology	-0,5901	0,5901
assemble	-0,5901	0,5901
preparation	-0,5901	0,5901
thermocline	-0,5901	0,5901
deteriorate	-0,5902	0,5902
bird	-0,5902	0,5902
chironomid	-0,5944	0,5944
maize	-0,595	0,595
fundamental	-0,5955	0,5955
silver	-0,6	0,6
break	-0,6	0,6
microcosm	-0,6	0,6
earth	-0,6014	0,6014
interpolate	-0,6019	0,6019
mendota	-0,6019	0,6019
ahead	-0,6019	0,6019
cacl2	-0,6019	0,6019
scan	-0,6019	0,6019
tune	-0,6019	0,6019
march	-0,6032	0,6032
mountain	-0,6032	0,6032
select	-0,6043	0,6043
volume	-0,6044	0,6044
coincide	-0,6045	0,6045
normal	-0,6049	0,6049
fortran	-0,6061	0,6061
poor	-0,6072	0,6072
irrigation	-0,6075	0,6075
researcher	-0,6078	0,6078
configuration	-0,6078	0,6078
curve	-0,6086	0,6086
continuously	-0,6113	0,6113
excretion	-0,6123	0,6123
detection	-0,6125	0,6125
sign	-0,6126	0,6126
sw	-0,6126	0,6126
habs	-0,6126	0,6126
complement	-0,6126	0,6126
autoregressive	-0,6126	0,6126
mechanism	-0,6134	0,6134
ecoregion	-0,6149	0,6149
inconsistent	-0,6154	0,6154
hydrus	-0,6154	0,6154
bioindicators	-0,6154	0,6154
fork	-0,6154	0,6154
idea	-0,6154	0,6154
corroborate	-0,6154	0,6154
hierarchy	-0,6154	0,6154
chromium	-0,6154	0,6154
guarantee	-0,6154	0,6154
arm	-0,6154	0,6154
wq	-0,6164	0,6164
evapotranspiration	-0,6164	0,6164
beijing	-0,6187	0,6187
attenuate	-0,6197	0,6197
necessarily	-0,6197	0,6197
plausible	-0,6197	0,6197
applicability	-0,6208	0,6208
concentrate	-0,6208	0,6208
regime	-0,6218	0,6218
economics	-0,627	0,627
weir	-0,627	0,627
pls	-0,627	0,627
shortage	-0,6275	0,6275
multispectral	-0,6275	0,6275
pen	-0,6275	0,6275
peatlands	-0,6275	0,6275
volatile	-0,6275	0,6275
ph	-0,6288	0,6288
dominance	-0,6306	0,6306
swamp	-0,6314	0,6314
ochre	-0,6314	0,6314
roms	-0,6314	0,6314
wla	-0,6314	0,6314
dewatering	-0,6314	0,6314
rda	-0,6314	0,6314
october	-0,635	0,635
fast	-0,6354	0,6354
humid	-0,636	0,636
oxidize	-0,6363	0,6363
nuisance	-0,6363	0,6363
ethanol	-0,6414	0,6414
superior	-0,642	0,642
transparency	-0,6433	0,6433
domestic	-0,6433	0,6433
standard	-0,6448	0,6448
rainy	-0,6452	0,6452
nearby	-0,6452	0,6452
coliforms	-0,6452	0,6452
ds	-0,6454	0,6454
aerate	-0,6454	0,6454
ammoniacal	-0,6454	0,6454
polyacrylamide	-0,6454	0,6454
ago	-0,6454	0,6454
favour	-0,6454	0,6454
gather	-0,6454	0,6454
univariate	-0,6505	0,6505
bacillariophyceae	-0,6505	0,6505
triplicate	-0,6505	0,6505
conterminous	-0,6505	0,6505
piezometer	-0,6505	0,6505
mayfly	-0,6505	0,6505
gamma	-0,6505	0,6505
consensus	-0,6505	0,6505
opinion	-0,6505	0,6505
peri	-0,6505	0,6505
green	-0,6516	0,6516
ga	-0,6519	0,6519
structural	-0,6557	0,6557
undesirable	-0,6559	0,6559
responsive	-0,6559	0,6559
indirect	-0,6616	0,6616
producer	-0,6631	0,6631
investment	-0,6641	0,6641
explicit	-0,6641	0,6641
instance	-0,6653	0,6653
ireland	-0,6672	0,6672
fishpond	-0,6675	0,6675
pathogenic	-0,6675	0,6675
chance	-0,6675	0,6675
interannual	-0,6693	0,6693
fate	-0,6709	0,6709
caedym	-0,6715	0,6715
acute	-0,6723	0,6723
turbid	-0,6732	0,6732
enhance	-0,6735	0,6735
sres	-0,6738	0,6738
terminal	-0,6738	0,6738
monoculture	-0,6738	0,6738
apcs	-0,6738	0,6738
defensible	-0,6738	0,6738
physiology	-0,6738	0,6738
transpiration	-0,6738	0,6738
protozoon	-0,6738	0,6738
conveyance	-0,6738	0,6738
multiscale	-0,6738	0,6738
forty	-0,6738	0,6738
canadian	-0,676	0,676
reuse	-0,6765	0,6765
suggest	-0,6779	0,6779
freeze	-0,6799	0,6799
ozone	-0,6799	0,6799
prawn	-0,6799	0,6799
fib	-0,6805	0,6805
entry	-0,6805	0,6805
node	-0,6805	0,6805
success	-0,6872	0,6872
mortality	-0,6872	0,6872
costly	-0,6881	0,6881
complementary	-0,6881	0,6881
share	-0,6906	0,6906
kilometer	-0,6953	0,6953
vast	-0,6953	0,6953
reinforce	-0,6953	0,6953
iv	-0,6965	0,6965
sequential	-0,6965	0,6965
submarine	-0,697	0,697
tide	-0,7012	0,7012
buoyancy	-0,7029	0,7029
bacillus	-0,7029	0,7029
caco3	-0,7029	0,7029
suspect	-0,7029	0,7029
thirteen	-0,7029	0,7029
disadvantage	-0,7029	0,7029
expenditure	-0,7029	0,7029
backward	-0,7029	0,7029
pa	-0,7029	0,7029
upscale	-0,7029	0,7029
biovolumes	-0,7029	0,7029
louis	-0,7029	0,7029
jointly	-0,7029	0,7029
neighbour	-0,7029	0,7029
aoc	-0,7029	0,7029
aob	-0,7029	0,7029
globe	-0,7029	0,7029
senescence	-0,7029	0,7029
bac	-0,7029	0,7029
persulfate	-0,7029	0,7029
hyperspectral	-0,7038	0,7038
gross	-0,7055	0,7055
person	-0,7055	0,7055
wavelength	-0,7055	0,7055
widespread	-0,7065	0,7065
typhoon	-0,7066	0,7066
crassostrea	-0,7066	0,7066
quebec	-0,7085	0,7085
evident	-0,7097	0,7097
vegetate	-0,7121	0,7121
cold	-0,7121	0,7121
tan	-0,7121	0,7121
geo	-0,7122	0,7122
csos	-0,7122	0,7122
nitzschia	-0,7122	0,7122
grower	-0,7122	0,7122
inference	-0,7142	0,7142
screen	-0,7151	0,7151
practical	-0,7163	0,7163
accurate	-0,7179	0,7179
ii	-0,7179	0,7179
pollute	-0,7182	0,7182
constraint	-0,7184	0,7184
feature	-0,7212	0,7212
search	-0,7221	0,7221
strategic	-0,7221	0,7221
recognize	-0,7245	0,7245
re	-0,7267	0,7267
perspective	-0,7273	0,7273
imagery	-0,7273	0,7273
beneficial	-0,7278	0,7278
backscatter	-0,7295	0,7295
discriminant	-0,7295	0,7295
upgrade	-0,7295	0,7295
create	-0,7302	0,7302
vulnerability	-0,7313	0,7313
float	-0,7313	0,7313
huge	-0,7318	0,7318
compete	-0,7318	0,7318
chromatography	-0,7318	0,7318
multimetric	-0,7318	0,7318
coagulation	-0,7318	0,7318
setup	-0,7318	0,7318
name	-0,7318	0,7318
education	-0,7318	0,7318
avon	-0,7318	0,7318
stem	-0,7331	0,7331
excess	-0,737	0,737
mesotrophic	-0,7371	0,7371
route	-0,7374	0,7374
recover	-0,7385	0,7385
fractal	-0,7406	0,7406
preclude	-0,7406	0,7406
detrended	-0,7406	0,7406
interim	-0,7406	0,7406
multiyear	-0,7406	0,7406
latent	-0,7406	0,7406
gl	-0,7406	0,7406
activation	-0,7406	0,7406
lh	-0,7406	0,7406
regionalized	-0,7406	0,7406
tension	-0,7406	0,7406
so2	-0,7406	0,7406
myriophyllum	-0,7406	0,7406
exponent	-0,7406	0,7406
crispus	-0,7406	0,7406
circular	-0,7406	0,7406
physiochemical	-0,7406	0,7406
holocene	-0,7406	0,7406
giant	-0,7406	0,7406
neglect	-0,7412	0,7412
relative	-0,7444	0,7444
contamination	-0,7446	0,7446
rarely	-0,75	0,75
assay	-0,75	0,75
monitor	-0,7502	0,7502
expansion	-0,7512	0,7512
protection	-0,7535	0,7535
polynomial	-0,7546	0,7546
prominent	-0,7546	0,7546
sanitation	-0,7546	0,7546
item	-0,7546	0,7546
2a	-0,7546	0,7546
pc	-0,7548	0,7548
nutritional	-0,7549	0,7549
extensively	-0,7549	0,7549
potable	-0,7549	0,7549
fatty	-0,7552	0,7552
mobility	-0,7552	0,7552
systematically	-0,7552	0,7552
management	-0,7558	0,7558
intercept	-0,7562	0,7562
initiative	-0,7562	0,7562
past	-0,7584	0,7584
plan	-0,7585	0,7585
travel	-0,7593	0,7593
optical	-0,7616	0,7616
guidance	-0,7646	0,7646
dosage	-0,7646	0,7646
visible	-0,7646	0,7646
bar	-0,7708	0,7708
dominant	-0,7728	0,7728
northern	-0,7744	0,7744
replacement	-0,7751	0,7751
pair	-0,7777	0,7777
abiotic	-0,7789	0,7789
survive	-0,7818	0,7818
advocate	-0,7818	0,7818
conducive	-0,7818	0,7818
ln	-0,7818	0,7818
conditional	-0,7818	0,7818
unable	-0,7818	0,7818
disrupt	-0,7818	0,7818
photic	-0,7818	0,7818
lemna	-0,7818	0,7818
piscivorous	-0,7818	0,7818
qiantang	-0,7818	0,7818
post	-0,784	0,784
remain	-0,7841	0,7841
town	-0,7844	0,7844
offset	-0,7846	0,7846
guideline	-0,7863	0,7863
dop	-0,7865	0,7865
inundate	-0,7882	0,7882
bromide	-0,7882	0,7882
tourist	-0,7882	0,7882
plug	-0,7882	0,7882
timely	-0,7882	0,7882
taxonomic	-0,7901	0,7901
wedge	-0,7916	0,7916
aem	-0,7916	0,7916
mbbr	-0,7916	0,7916
equate	-0,7916	0,7916
mms	-0,7916	0,7916
caloosahatchee	-0,7916	0,7916
job	-0,7916	0,7916
ultisols	-0,7916	0,7916
exfiltration	-0,7916	0,7916
blast	-0,7916	0,7916
lmr	-0,7916	0,7916
fractional	-0,7916	0,7916
im	-0,7916	0,7916
classic	-0,7916	0,7916
strawberry	-0,7916	0,7916
supportive	-0,7916	0,7916
quotient	-0,7916	0,7916
register	-0,7916	0,7916
va	-0,7916	0,7916
bighead	-0,7916	0,7916
reconnect	-0,7916	0,7916
possibilistic	-0,7916	0,7916
vis	-0,7916	0,7916
suceava	-0,7916	0,7916
biodiesel	-0,7916	0,7916
sdt	-0,7916	0,7916
oct	-0,7916	0,7916
suboptimal	-0,7916	0,7916
collate	-0,7916	0,7916
serve	-0,7924	0,7924
interaction	-0,7949	0,7949
mountainous	-0,7988	0,7988
utilise	-0,7988	0,7988
graphic	-0,7988	0,7988
eventually	-0,7988	0,7988
beta	-0,8014	0,8014
member	-0,8014	0,8014
mediate	-0,8014	0,8014
enable	-0,8016	0,8016
principal	-0,8048	0,8048
corn	-0,8067	0,8067
rich	-0,8075	0,8075
interference	-0,8079	0,8079
gradually	-0,8106	0,8106
hard	-0,8106	0,8106
assemblage	-0,8108	0,8108
notably	-0,8122	0,8122
spectrophotometry	-0,8147	0,8147
minimization	-0,8147	0,8147
fungus	-0,8147	0,8147
unbiased	-0,8147	0,8147
overload	-0,8147	0,8147
zhejiang	-0,8147	0,8147
barrage	-0,8147	0,8147
overlie	-0,8182	0,8182
prairie	-0,8182	0,8182
fauna	-0,8204	0,8204
erosion	-0,8205	0,8205
wwtp	-0,8205	0,8205
absence	-0,8206	0,8206
event	-0,8243	0,8243
source	-0,8249	0,8249
confirm	-0,8263	0,8263
seasonality	-0,8287	0,8287
irrigate	-0,8301	0,8301
eh	-0,8303	0,8303
prioritization	-0,8303	0,8303
vistula	-0,8303	0,8303
br	-0,8303	0,8303
deficit	-0,8308	0,8308
difficult	-0,8344	0,8344
spectroscopy	-0,8381	0,8381
geological	-0,8381	0,8381
underlie	-0,8398	0,8398
watershed	-0,8405	0,8405
creation	-0,842	0,842
interactive	-0,842	0,842
divert	-0,842	0,842
round	-0,8429	0,8429
modulate	-0,8429	0,8429
nn	-0,8429	0,8429
dreissenids	-0,8429	0,8429
moneris	-0,8429	0,8429
occurrence	-0,8439	0,8439
neural	-0,846	0,846
hydrologically	-0,8464	0,8464
trial	-0,8466	0,8466
sense	-0,8471	0,8471
world	-0,849	0,849
dimensional	-0,8509	0,8509
synthesize	-0,8541	0,8541
dependency	-0,8541	0,8541
experience	-0,8554	0,8554
mammoth	-0,8555	0,8555
pipeline	-0,8555	0,8555
remnant	-0,8555	0,8555
barnegat	-0,8555	0,8555
tmp	-0,8555	0,8555
nz	-0,8555	0,8555
msw	-0,8555	0,8555
watermilfoil	-0,8555	0,8555
inherently	-0,8555	0,8555
demersum	-0,8555	0,8555
fourier	-0,8555	0,8555
utah	-0,8555	0,8555
bypass	-0,8562	0,8562
evenness	-0,8562	0,8562
heritage	-0,8562	0,8562
nue	-0,8562	0,8562
substitute	-0,8562	0,8562
jurisdiction	-0,8562	0,8562
guide	-0,8583	0,8583
framework	-0,8586	0,8586
bioassay	-0,86	0,86
arctic	-0,8607	0,8607
question	-0,8633	0,8633
belt	-0,8645	0,8645
exceedance	-0,8645	0,8645
peninsula	-0,8645	0,8645
plume	-0,8664	0,8664
dm	-0,867	0,867
iron	-0,8678	0,8678
construction	-0,872	0,872
come	-0,8725	0,8725
double	-0,8732	0,8732
margin	-0,8743	0,8743
organism	-0,8763	0,8763
rely	-0,8782	0,8782
bmp	-0,8803	0,8803
autocorrelation	-0,8804	0,8804
tennessee	-0,8804	0,8804
nc	-0,8804	0,8804
bioremediation	-0,8804	0,8804
prevalent	-0,8804	0,8804
susceptible	-0,881	0,881
gbr	-0,8821	0,8821
critical	-0,8846	0,8846
bioavailability	-0,8847	0,8847
research	-0,8854	0,8854
incidence	-0,8863	0,8863
critically	-0,8863	0,8863
overlook	-0,8863	0,8863
decline	-0,8865	0,8865
reason	-0,8889	0,8889
rain	-0,8894	0,8894
fuzzy	-0,8949	0,8949
diversion	-0,8952	0,8952
allowable	-0,8958	0,8958
hide	-0,8961	0,8961
aerator	-0,8961	0,8961
deploy	-0,8961	0,8961
unite	-0,8966	0,8966
quantitatively	-0,8968	0,8968
prevent	-0,8974	0,8974
substantial	-0,8987	0,8987
raise	-0,8989	0,8989
strict	-0,9025	0,9025
shear	-0,9025	0,9025
pan	-0,9025	0,9025
ultraviolet	-0,9025	0,9025
turn	-0,9033	0,9033
integrity	-0,9035	0,9035
signature	-0,9035	0,9035
impervious	-0,9035	0,9035
tolerance	-0,9035	0,9035
update	-0,9075	0,9075
estimator	-0,9076	0,9076
manner	-0,9076	0,9076
throughput	-0,9078	0,9078
phreeqc	-0,9078	0,9078
apportion	-0,9078	0,9078
efflux	-0,9078	0,9078
kgn	-0,9078	0,9078
street	-0,9078	0,9078
poly	-0,9078	0,9078
cytometry	-0,9078	0,9078
elicit	-0,9078	0,9078
mlss	-0,9078	0,9078
push	-0,9078	0,9078
akaike	-0,9078	0,9078
archive	-0,9078	0,9078
kettle	-0,9078	0,9078
greenville	-0,9078	0,9078
rewetting	-0,9078	0,9078
inversion	-0,9104	0,9104
guild	-0,9126	0,9126
perceive	-0,9126	0,9126
conversely	-0,9126	0,9126
offer	-0,9164	0,9164
alter	-0,9175	0,9175
livestock	-0,9186	0,9186
habitat	-0,9191	0,9191
benchmark	-0,9201	0,9201
chlorophytes	-0,9219	0,9219
zoobenthos	-0,9219	0,9219
ecohydrological	-0,9219	0,9219
shorten	-0,9219	0,9219
australian	-0,9251	0,9251
hundred	-0,9274	0,9274
phenol	-0,9274	0,9274
mlp	-0,9274	0,9274
measurable	-0,9306	0,9306
strain	-0,9306	0,9306
1d	-0,9306	0,9306
temporary	-0,9336	0,9336
remote	-0,9369	0,9369
canada	-0,9369	0,9369
logistic	-0,9371	0,9371
median	-0,9372	0,9372
iii	-0,9382	0,9382
persistence	-0,948	0,948
outlet	-0,9501	0,9501
scarcity	-0,9503	0,9503
consecutive	-0,9503	0,9503
cropland	-0,955	0,955
ascertain	-0,9556	0,9556
forecasted	-0,9556	0,9556
iop	-0,9556	0,9556
government	-0,9568	0,9568
hydrochemical	-0,9587	0,9587
suitability	-0,9599	0,9599
fill	-0,9626	0,9626
contaminant	-0,9629	0,9629
science	-0,9633	0,9633
enclosure	-0,9635	0,9635
digestion	-0,9635	0,9635
fifteen	-0,9649	0,9649
weed	-0,9649	0,9649
cease	-0,9649	0,9649
breakthrough	-0,9649	0,9649
morphometric	-0,9649	0,9649
documentation	-0,9649	0,9649
epiphyton	-0,9649	0,9649
ldm	-0,9649	0,9649
english	-0,9649	0,9649
fold	-0,9664	0,9664
unknown	-0,9719	0,9719
forward	-0,9719	0,9719
czech	-0,9721	0,9721
strength	-0,9747	0,9747
ceratophyllum	-0,9778	0,9778
kuznets	-0,9778	0,9778
phreatic	-0,9778	0,9778
pinpoint	-0,9778	0,9778
meander	-0,9778	0,9778
independence	-0,9778	0,9778
ahp	-0,9778	0,9778
congregation	-0,9778	0,9778
satisfaction	-0,9778	0,9778
gg	-0,9778	0,9778
epc0	-0,9778	0,9778
sustainably	-0,9778	0,9778
ows	-0,9778	0,9778
unmanaged	-0,9778	0,9778
cobb	-0,9778	0,9778
cultivar	-0,9778	0,9778
tandem	-0,9778	0,9778
metamodels	-0,9778	0,9778
eof	-0,9778	0,9778
mgp	-0,9778	0,9778
fodder	-0,9778	0,9778
irene	-0,9778	0,9778
outweigh	-0,9778	0,9778
amorphous	-0,9778	0,9778
polychlorinated	-0,9778	0,9778
chahnimeh	-0,9778	0,9778
dump	-0,9778	0,9778
dpsir	-0,9778	0,9778
ooao	-0,9778	0,9778
hypereutrophic	-0,9779	0,9779
satellite	-0,9799	0,9799
mixture	-0,981	0,981
copyright	-0,9827	0,9827
complicate	-0,9829	0,9829
autotrophic	-0,9849	0,9849
poland	-0,9849	0,9849
avoid	-0,9868	0,9868
action	-0,9875	0,9875
hamper	-0,9881	0,9881
gp	-0,9881	0,9881
profundal	-0,9881	0,9881
aquatox	-0,9881	0,9881
threaten	-0,9944	0,9944
stage	-0,9961	0,9961
pearl	-0,9962	0,9962
derivation	-0,9962	0,9962
agriculturally	-0,9984	0,9984
differentiate	-0,9984	0,9984
snow	-0,9988	0,9988
technology	-0,9995	0,9995
evaluate	-1,0024	1,0024
seed	-1,0105	1,0105
insufficient	-1,0105	1,0105
location	-1,0119	1,0119
significantly	-1,013	1,013
flexible	-1,0136	1,0136
compensate	-1,0136	1,0136
district	-1,0157	1,0157
pcb	-1,0178	1,0178
ubiquitous	-1,0178	1,0178
hru	-1,0178	1,0178
hydroelectric	-1,0178	1,0178
twentieth	-1,0178	1,0178
aphanizomenon	-1,0178	1,0178
retirement	-1,0178	1,0178
advice	-1,0178	1,0178
decoupling	-1,0178	1,0178
synergy	-1,0178	1,0178
poc	-1,0181	1,0181
reed	-1,0181	1,0181
ss	-1,0203	1,0203
address	-1,0227	1,0227
participation	-1,0231	1,0231
problematic	-1,0231	1,0231
family	-1,0231	1,0231
scientifically	-1,0231	1,0231
tai	-1,0231	1,0231
gain	-1,0232	1,0232
hab	-1,0258	1,0258
vermont	-1,0258	1,0258
capita	-1,0258	1,0258
statistical	-1,026	1,026
validation	-1,0268	1,0268
main	-1,0279	1,0279
severe	-1,0322	1,0322
emc	-1,0396	1,0396
proven	-1,0396	1,0396
anova	-1,0396	1,0396
careful	-1,0396	1,0396
socio	-1,0404	1,0404
rotifer	-1,0464	1,0464
morphological	-1,0464	1,0464
approach	-1,0473	1,0473
canopy	-1,0487	1,0487
parallel	-1,0491	1,0491
physico	-1,0493	1,0493
fingerprint	-1,0534	1,0534
bag	-1,0534	1,0534
fully	-1,0566	1,0566
price	-1,0567	1,0567
infrared	-1,0629	1,0629
attach	-1,0629	1,0629
image	-1,0637	1,0637
latitude	-1,0646	1,0646
static	-1,0646	1,0646
theory	-1,0689	1,0689
rubescens	-1,0702	1,0702
tail	-1,0702	1,0702
fl	-1,0702	1,0702
rw	-1,0702	1,0702
autonomous	-1,0702	1,0702
planktothrix	-1,0702	1,0702
sgd	-1,0702	1,0702
ban	-1,0702	1,0702
integrative	-1,0702	1,0702
mlr	-1,0722	1,0722
observation	-1,0758	1,0758
attention	-1,076	1,076
restoration	-1,0777	1,0777
isotherm	-1,078	1,078
promise	-1,084	1,084
stabilize	-1,0843	1,0843
contemporary	-1,0843	1,0843
thin	-1,0843	1,0843
gibba	-1,085	1,085
daya	-1,085	1,085
iteration	-1,085	1,085
endogenous	-1,085	1,085
gravity	-1,085	1,085
porphyra	-1,085	1,085
s1	-1,085	1,085
ambitious	-1,085	1,085
dongjiang	-1,085	1,085
toilet	-1,085	1,085
proof	-1,085	1,085
characteristic	-1,0873	1,0873
rye	-1,0876	1,0876
transboundary	-1,0877	1,0877
verticillata	-1,0877	1,0877
trix	-1,0877	1,0877
product	-1,0881	1,0881
solely	-1,089	1,089
depict	-1,089	1,089
macroinvertebrates	-1,0894	1,0894
waterbody	-1,0941	1,0941
progress	-1,0976	1,0976
adjustment	-1,0977	1,0977
undergo	-1,0983	1,0983
importance	-1,0985	1,0985
surround	-1,1009	1,1009
summary	-1,1055	1,1055
floc	-1,1055	1,1055
bacterial	-1,1101	1,1101
feedback	-1,1115	1,1115
numerous	-1,1119	1,1119
pressure	-1,1127	1,1127
january	-1,1161	1,1161
highway	-1,1177	1,1177
oc	-1,1177	1,1177
worsen	-1,1177	1,1177
case	-1,1185	1,1185
characterization	-1,1221	1,1221
worth	-1,1234	1,1234
ipcc	-1,1234	1,1234
longevity	-1,1234	1,1234
serbia	-1,1234	1,1234
aesthetic	-1,1234	1,1234
flanders	-1,1234	1,1234
regrowth	-1,1234	1,1234
straightforward	-1,1234	1,1234
ray	-1,1234	1,1234
dye	-1,1234	1,1234
setting	-1,126	1,126
biofiltration	-1,127	1,127
vietnam	-1,127	1,127
spearman	-1,127	1,127
ng	-1,127	1,127
geomorphic	-1,127	1,127
neighbor	-1,127	1,127
originate	-1,1294	1,1294
protein	-1,1361	1,1361
regulate	-1,1463	1,1463
burial	-1,149	1,149
assimilate	-1,149	1,149
reconstruction	-1,149	1,149
epilimnetic	-1,149	1,149
online	-1,1497	1,1497
saskatchewan	-1,1497	1,1497
virginica	-1,1497	1,1497
resistance	-1,1537	1,1537
role	-1,1571	1,1571
department	-1,1576	1,1576
oxide	-1,1582	1,1582
leaf	-1,1582	1,1582
sulphate	-1,1594	1,1594
campaign	-1,1594	1,1594
condition	-1,1625	1,1625
abatement	-1,1625	1,1625
statistically	-1,1631	1,1631
trap	-1,164	1,164
learn	-1,167	1,167
categorize	-1,1725	1,1725
tomato	-1,1725	1,1725
resolve	-1,1734	1,1734
disconnect	-1,1738	1,1738
bangladesh	-1,1738	1,1738
km2	-1,1738	1,1738
bn	-1,1738	1,1738
python	-1,1738	1,1738
bimonthly	-1,1738	1,1738
chlorophyceae	-1,1738	1,1738
pmf	-1,1738	1,1738
outreach	-1,1738	1,1738
uf	-1,1738	1,1738
rocky	-1,1738	1,1738
raccoon	-1,1738	1,1738
acceptability	-1,1738	1,1738
rcm	-1,1738	1,1738
questionnaire	-1,1738	1,1738
airlift	-1,1738	1,1738
tremendous	-1,1738	1,1738
allocation	-1,1806	1,1806
wall	-1,1811	1,1811
finite	-1,1812	1,1812
landscape	-1,1824	1,1824
chile	-1,1855	1,1855
dot	-1,1855	1,1855
abalone	-1,1855	1,1855
generator	-1,1887	1,1887
agroecosystems	-1,1887	1,1887
ug	-1,1887	1,1887
perceptron	-1,1887	1,1887
overseer	-1,1887	1,1887
eurasian	-1,1887	1,1887
arcgis	-1,1887	1,1887
radical	-1,1887	1,1887
labor	-1,1887	1,1887
credible	-1,1887	1,1887
cell	-1,2018	1,2018
excessive	-1,2102	1,2102
lake	-1,2112	1,2112
vulnerable	-1,2113	1,2113
catfish	-1,2114	1,2114
inflowing	-1,2114	1,2114
incentive	-1,2127	1,2127
bp	-1,2127	1,2127
optically	-1,2167	1,2167
trigger	-1,2172	1,2172
republic	-1,2172	1,2172
robustness	-1,2172	1,2172
discrete	-1,2202	1,2202
